buildings,production_method_groups,production_methods,type,required_construction,ammunition,small_arms,artillery,tanks,aeroplanes,manowars,ironclads,grain,fish,fabric,wood,groceries,clothes,furniture,paper,services,transportation,electricity,merchant_marine,clippers,steamers,silk,dye,sulfur,coal,iron,lead,hardwood,rubber,oil,engines,steel,glass,fertilizer,tools,explosives,porcelain,meat,fruit,liquor,wine,tea,coffee,sugar,tobacco,opium,automobiles,telephones,radios,luxury_clothes,luxury_furniture,gold,fine_art,elgar_music,manzoni_prints,elgar_instruments,good_uranium,bauxite,alloys,copper,commonores,advancedores,rare_earths,aluminium,plastics,light_fuel,lubricant,heavy_fuel,copperwires,batteries,electroniccomponents,processors,homeappliances,televisions,computer,robotics,water,pharmaceuticals,gas,civil_planes,space_assets,raw_data,organized_data,business_data,telecommunications,softwares,interactive_entertainment,cosmetics,on_demand_goods,ai_systems,androids,global_electricity
building_sulfur_mine,pmg_mining_equipment_building_sulfur_mine,pm_diesel_pump_building_sulfur_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_mining_equipment_building_sulfur_mine,pm_electric_fueled_pump_building_sulfur_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,-5,,,,,,85,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,-2,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_mining_equipment_building_sulfur_mine,pm_heavy_machineries_building_sulfur_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,-10,,,,,,100,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,-3,,,,,-7,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_mining_equipment_building_sulfur_mine,pm_autonomous_and_remote_ops_building_sulfur_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,-10,,,,,,115,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,-2,,,,-12,,,,,,,,,-10,,,,,,,
building_sulfur_mine,pmg_explosives_building_sulfur_mine,pm_no_explosives,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_explosives_building_sulfur_mine,pm_nitroglycerin_building_sulfur_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_explosives_building_sulfur_mine,pm_dynamite_building_sulfur_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_explosives_building_sulfur_mine,pm_high_precision_blasting_building_sulfur_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,-5,,,,,,,
building_sulfur_mine,pmg_steam_automation_building_sulfur_mine,pm_no_steam_automation,automation,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_steam_automation_building_sulfur_mine,pm_steam_donkey_mine,automation,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_steam_automation_building_sulfur_mine,pm_purification_mine,automation,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_train_automation_building_sulfur_mine,pm_road_carts,automation,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_train_automation_building_sulfur_mine,pm_rail_transport_mine,automation,construction_cost_medium,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_train_automation_building_sulfur_mine,pm_multiway_transport_mine,automation,construction_cost_medium,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_selective_mineral_extraction_sulfur_mine,pm_no_selective_mineral_extraction,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_selective_mineral_extraction_sulfur_mine,selective_mineral_extraction_sulfur_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,-15,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_data_optimization_primary_sector,pm_manual_data_reporting_primary_sector,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_data_optimization_primary_sector,pm_manual_data_optimization_primary_sector,other,construction_cost_medium,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,
building_sulfur_mine,pmg_data_optimization_primary_sector,pm_digital_data_optimization_primary_sector,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-3,,,,,,,,
building_sulfur_mine,pmg_data_optimization_primary_sector,pm_digital_data_on_premises_primary_sector,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,-3,,-1,,,,,,
building_sulfur_mine,pmg_data_optimization_primary_sector,pm_internet_data_reporting_primary_sector,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,-4,-1,-3,,,,,,
building_taj_mahal,pmg_base_building_taj_mahal,pm_default_building_taj_mahal,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_taj_mahal,pmg_base_building_taj_mahal,pm_monument_prestige_only,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_taj_mahal,pmg_base_building_taj_mahal,pm_monument_no_effects,base,construction_cost_monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_base_building_tea_plantation,default_building_tea_plantation,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_base_building_tea_plantation,automatic_irrigation_building_tea_plantation,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_base_building_tea_plantation,advanced_plantation_methods_building_tea_plantation,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,-5,,-5,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_base_building_tea_plantation,drone_assisted_agriculture_building_tea_plantation,base,construction_cost_low,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,-20,,,-10,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,-8,,,,,,,
building_tea_plantation,pmg_tea_exploitation,default_labour,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_tea_exploitation,slave_exploitation_tea,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_tea_exploitation,worker_exploitation_tea,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_tea_exploitation,dense_farms_exploitation_tea,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_train_automation_building_tea_plantation,pm_road_carts,automation,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_train_automation_building_tea_plantation,pm_steam_rail_transport,automation,construction_cost_low,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_train_automation_building_tea_plantation,pm_multiway_transport_plantation,automation,construction_cost_low,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_data_optimization_primary_sector,pm_manual_data_reporting_primary_sector,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_data_optimization_primary_sector,pm_manual_data_optimization_primary_sector,other,construction_cost_low,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,
building_tea_plantation,pmg_data_optimization_primary_sector,pm_digital_data_optimization_primary_sector,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-3,,,,,,,,
building_tea_plantation,pmg_data_optimization_primary_sector,pm_digital_data_on_premises_primary_sector,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,-3,,-1,,,,,,
building_tea_plantation,pmg_data_optimization_primary_sector,pm_internet_data_reporting_primary_sector,other,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,-4,-1,-3,,,,,,
building_telecommunications_industry,pmg_base_building_telecommunications,pm_manual_operators_network_building_telecommunications,refining,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,65,,,,,,,
building_telecommunications_industry,pmg_base_building_telecommunications,pm_national_radio_network_building_telecommunications,refining,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,-3,,,,,,,,,,,,,,85,,,,,,,
building_telecommunications_industry,pmg_base_building_telecommunications,pm_satellite_communications_network_building_telecommunications,refining,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,,-5,,,,,,,,,,-3,,,,130,,,,,,,
building_telecommunications_industry,pmg_base_building_telecommunications,pm_internet_global_network_building_telecommunications,refining,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,-5,,,,,,,,,,-4,,,,145,,,,,,,
building_telecommunications_industry,pmg_mobile_network_building_telecommunications,pm_no_mobile_network,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_telecommunications_industry,pmg_mobile_network_building_telecommunications,pm_2g_digital_cellular,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,
building_telecommunications_industry,pmg_mobile_network_building_telecommunications,pm_4g_lte_network,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,30,-2,,,,,,
building_telecommunications_industry,pmg_mobile_network_building_telecommunications,pm_5g_advanced_network,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,-1,,,,65,-4,,,,,,
building_telecommunications_industry,pmg_data_optimization_heavy_industry_telecommunications,pm_manual_data_reporting_heavy_industry,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
building_telecommunications_industry,pmg_data_optimization_heavy_industry_telecommunications,pm_manual_data_optimization_heavy_industry,other,construction_cost_very_high,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,,,,,,,,
building_telecommunications_industry,pmg_data_optimization_heavy_industry_telecommunications,pm_digital_data_optimization_heavy_industry,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-3,,,,,,,,
building_telecommunications_industry,pmg_data_optimization_heavy_industry_telecommunications,pm_digital_data_on_premises_heavy_industry,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,-3,,-1,,,,,,
building_telecommunications_industry,pmg_data_optimization_heavy_industry_telecommunications,pm_internet_data_reporting_heavy_industry_telecommunications,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,-4,-2,-3,,,,,,
building_telecommunications_industry,pmg_data_optimization_heavy_industry_telecommunications,pm_internet_data_algorithmic_dispatch_heavy_industry_telecommunications,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,16,,-6,-5,-4,,,,,,
building_temple_of_poseidon,pmg_dummy,pm_dummy,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_base_building_textile_mill,pm_handsewn_clothes,base,construction_cost_high,,,,,,,,,,-40,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_base_building_textile_mill,pm_dye_workshops,base,construction_cost_high,,,,,,,,,,-40,,,60,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_base_building_textile_mill,pm_sewing_machines,base,construction_cost_high,,,,,,,,,,-60,,,100,,,,,,,,,,-10,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_base_building_textile_mill,pm_electric_sewing_machines,base,construction_cost_high,,,,,,,,,,-60,,,125,,,,,-10,,,,,-15,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_base_building_textile_mill,pm_synthetic_fabric,base,construction_cost_high,,,,,,,,,,-40,,,155,,,,,-10,,,,,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,-4,,,,,,,,,,,,,,,
building_textile_mill,pmg_base_building_textile_mill,pm_stretchwear,base,construction_cost_high,,,,,,,,,,-40,,,185,,,,,-10,,,,,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,,,,,,,,,,-8,,,,,,,,,,,,,,,
building_textile_mill,pmg_luxury_building_textile_mill,pm_no_luxury_clothes,refining,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_luxury_building_textile_mill,pm_craftsman_sewing,refining,construction_cost_high,,,,,,,,,,15,,,-30,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_luxury_building_textile_mill,pm_elastics,refining,construction_cost_high,,,,,,,,,,35,,,-70,,,,,,,,,-35,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_luxury_building_textile_mill,pm_nylon_accessories,refining,construction_cost_high,,,,,,,,,,,,,-75,,,,,,,,,-35,,,,,,,-10,,,,,-5,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_luxury_building_textile_mill,pm_fast_fashion,refining,construction_cost_high,,,,,,,,,,,,,-75,,,,,,,,,-40,,,,,,,-5,,,,,-10,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_automation_building_textile_mill,pm_traditional_looms,automation,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_automation_building_textile_mill,pm_mechanized_looms,automation,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_automation_building_textile_mill,pm_automatic_power_looms,automation,construction_cost_high,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_automation_building_textile_mill,pm_cnc_weaving_machines,automation,construction_cost_high,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,
building_textile_mill,pmg_data_optimization_light_industry,pm_manual_data_reporting_light_industry,other,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
building_textile_mill,pmg_data_optimization_light_industry,pm_manual_data_optimization_light_industry,other,construction_cost_high,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,,,,,,,,
building_textile_mill,pmg_data_optimization_light_industry,pm_digital_data_optimization_light_industry,other,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-3,,,,,,,,
building_textile_mill,pmg_data_optimization_light_industry,pm_digital_data_on_premises_light_industry,other,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,-3,,-1,,,,,,
building_textile_mill,pmg_data_optimization_light_industry,pm_internet_data_reporting_light_industry,other,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,-4,-2,-3,,,,,,
building_textile_mill,pmg_data_optimization_light_industry,pm_internet_data_optimization_light_industry,other,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,12,,-6,-5,-4,,,,,,
building_tobacco_plantation,pmg_base_building_tobacco_plantation,default_building_tobacco_plantation,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_base_building_tobacco_plantation,automatic_irrigation_building_tobacco_plantation,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_base_building_tobacco_plantation,advanced_plantation_methods_building_tobacco_plantation,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,-5,,-5,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_base_building_tobacco_plantation,drone_assisted_agriculture_building_tobacco_plantation,base,construction_cost_low,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,-20,,,-10,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,-8,,,,,,,
building_tobacco_plantation,pmg_manufacture_tobacco,hand_rolled,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_manufacture_tobacco,molds,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_manufacture_tobacco,electric_rollers,base,construction_cost_low,,,,,,,,,,,,,,,,,,-2,,,,,,,,-2,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_manufacture_tobacco,pm_automated_cigarette_makers,base,construction_cost_low,,,,,,,,,,,,,,,-10,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_working_conditions_tobacco,worker_exploitation_tobacco,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_working_conditions_tobacco,default_labour_tobacco,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_working_conditions_tobacco,lectors_tobacco,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_working_conditions_tobacco,radio_stations_tobacco,base,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_train_automation_building_tobacco_plantation,pm_road_carts,automation,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_train_automation_building_tobacco_plantation,pm_steam_rail_transport,automation,construction_cost_low,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tobacco_plantation,pmg_train_automation_building_tobacco_plantation,pm_multiway_transport_plantation,automation,construction_cost_low,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
