buildings,production_method_groups,production_methods,type,required_construction,advancedores,aeroplanes,ai_systems,alloys,aluminium,ammunition,androids,artillery,automobiles,batteries,bauxite,business_data,civil_planes,clippers,clothes,coal,coffee,commonores,computer,copper,copperwires,cosmetics,dye,electricity,electroniccomponents,elgar_instruments,elgar_music,engines,explosives,fabric,fertilizer,fine_art,fish,fruit,furniture,gas,glass,global_electricity,gold,good_uranium,grain,groceries,hardwood,heavy_fuel,homeappliances,interactive_entertainment,iron,ironclads,lead,light_fuel,liquor,lubricant,luxury_clothes,luxury_furniture,manowars,manzoni_prints,meat,merchant_marine,oil,on_demand_goods,opium,organized_data,paper,pharmaceuticals,plastics,porcelain,processors,radios,rare_earths,raw_data,robotics,rubber,services,silk,small_arms,softwares,space_assets,steamers,steel,sugar,sulfur,tanks,tea,telecommunications,telephones,televisions,tobacco,tools,transportation,water,wine,wood
building_sugar_plantation,pmg_exploitation_sugar,worker_exploitation_sugar,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,
building_sugar_plantation,pmg_exploitation_sugar,default_labour,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sugar_plantation,pmg_train_automation_building_sugar_plantation,pm_road_carts,labor_saving,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sugar_plantation,pmg_train_automation_building_sugar_plantation,pm_steam_rail_transport,labor_saving,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,
building_sugar_plantation,pmg_train_automation_building_sugar_plantation,pm_multiway_transport_plantation,labor_saving,construction_cost_low,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,
building_sugar_plantation,pmg_data_optimization_primary_sector_no_shopkeepers,pm_manual_data_reporting_primary_sector,labor_saving,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sugar_plantation,pmg_data_optimization_primary_sector_no_shopkeepers,pm_manual_data_optimization_primary_sector,labor_saving,construction_cost_low,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sugar_plantation,pmg_data_optimization_primary_sector_no_shopkeepers,pm_digital_data_optimization_primary_sector,labor_saving,construction_cost_low,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sugar_plantation,pmg_data_optimization_primary_sector_no_shopkeepers,pm_digital_data_on_premises_primary_sector,labor_saving,construction_cost_low,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,-1,,,,,,,,,,,,,,,,
building_sugar_plantation,pmg_data_optimization_primary_sector_no_shopkeepers,pm_internet_data_reporting_primary_sector_no_shopkeepers,labor_saving,construction_cost_low,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,-3,,,,,,,,-1,,,,,,,,
building_sulfur_mine,pmg_mining_equipment_building_sulfur_mine,pm_picks_and_shovels_building_sulfur_mine,upgrade,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,-5,,,,
building_sulfur_mine,pmg_mining_equipment_building_sulfur_mine,pm_atmospheric_engine_pump_building_sulfur_mine,upgrade,construction_cost_medium,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,-10,,,,
building_sulfur_mine,pmg_mining_equipment_building_sulfur_mine,pm_condensing_engine_pump_building_sulfur_mine,upgrade,construction_cost_medium,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,-15,,,,
building_sulfur_mine,pmg_mining_equipment_building_sulfur_mine,pm_diesel_pump_building_sulfur_mine,upgrade,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,-20,,,,
building_sulfur_mine,pmg_mining_equipment_building_sulfur_mine,pm_electric_fueled_pump_building_sulfur_mine,upgrade,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,-5,-2,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,-20,,,,
building_sulfur_mine,pmg_mining_equipment_building_sulfur_mine,pm_heavy_machineries_building_sulfur_mine,upgrade,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,-10,-3,,,-5,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,-7,,,,,,,,,,100,,,,,,,,,,,
building_sulfur_mine,pmg_mining_equipment_building_sulfur_mine,pm_autonomous_and_remote_ops_building_sulfur_mine,upgrade,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,-5,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,-2,,,,-12,,,,,,,,,,115,,,-10,,,,,,,,
building_sulfur_mine,pmg_explosives_building_sulfur_mine,pm_no_explosives,upgrade,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_explosives_building_sulfur_mine,pm_nitroglycerin_building_sulfur_mine,upgrade,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,
building_sulfur_mine,pmg_explosives_building_sulfur_mine,pm_dynamite_building_sulfur_mine,upgrade,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,
building_sulfur_mine,pmg_explosives_building_sulfur_mine,pm_high_precision_blasting_building_sulfur_mine,upgrade,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,-5,,,,,,,,
building_sulfur_mine,pmg_steam_automation_building_sulfur_mine,pm_no_steam_automation,labor_saving,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_steam_automation_building_sulfur_mine,pm_steam_donkey_mine,labor_saving,construction_cost_medium,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_steam_automation_building_sulfur_mine,pm_purification_mine,labor_saving,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_train_automation_building_sulfur_mine,pm_road_carts,labor_saving,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_train_automation_building_sulfur_mine,pm_rail_transport_mine,labor_saving,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,,,
building_sulfur_mine,pmg_train_automation_building_sulfur_mine,pm_multiway_transport_mine,labor_saving,construction_cost_medium,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,
building_sulfur_mine,pmg_selective_mineral_extraction_sulfur_mine,pm_no_selective_mineral_extraction,balance,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_selective_mineral_extraction_sulfur_mine,selective_mineral_extraction_sulfur_mine,balance,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,
building_sulfur_mine,pmg_data_optimization_primary_sector,pm_manual_data_reporting_primary_sector,labor_saving,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_data_optimization_primary_sector,pm_manual_data_optimization_primary_sector,labor_saving,construction_cost_medium,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_data_optimization_primary_sector,pm_digital_data_optimization_primary_sector,labor_saving,construction_cost_medium,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_data_optimization_primary_sector,pm_digital_data_on_premises_primary_sector,labor_saving,construction_cost_medium,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,-1,,,,,,,,,,,,,,,,
building_sulfur_mine,pmg_data_optimization_primary_sector,pm_internet_data_reporting_primary_sector,labor_saving,construction_cost_medium,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,-3,,,,,,,,-1,,,,,,,,
building_synthetics_plant,pmg_cosmetics,pm_traditional_perfumes_cosmetics,balance,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,60,-30,,,,,,,,,,,-10,,,-10,,,,,,,,,,,,-5,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_synthetics_plant,pmg_cosmetics,pm_industrial_cosmetics,balance,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,80,-30,,,,,,,,,,,-20,,,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_synthetics_plant,pmg_cosmetics,pm_synthetic_compounds_cosmetics,balance,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,105,-30,,,,,,,,-10,1,,,,,-25,,,,,,,,,,,,,,,-10,,,,,,,,,,,,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_synthetics_plant,pmg_cosmetics,pm_modern_cosmetics,balance,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,140,-30,,,,,,,,-20,2,,,,,-30,,,,,,,,,,,,,,,-20,,,,,,,,,,,,-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_synthetics_plant,pmg_automation_building_synthetics_plant,pm_automation_disabled,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_synthetics_plant,pmg_automation_building_synthetics_plant,pm_basic_electric_control_building_synthetics_plant,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-2,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,
building_synthetics_plant,pmg_automation_building_synthetics_plant,pm_advanced_electric_control_building_synthetics_plant,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,-3,,,,,,,,,,,,,,,,,,,,,
building_synthetics_plant,pmg_data_optimization_heavy_industry,pm_manual_data_reporting_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_synthetics_plant,pmg_data_optimization_heavy_industry,pm_manual_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_synthetics_plant,pmg_data_optimization_heavy_industry,pm_digital_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_synthetics_plant,pmg_data_optimization_heavy_industry,pm_digital_data_on_premises_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,-1,,,,,,,,,,,,,,,,
building_synthetics_plant,pmg_data_optimization_heavy_industry,pm_internet_data_reporting_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,-3,,,,,,,,-2,,,,,,,,
building_synthetics_plant,pmg_data_optimization_heavy_industry,pm_internet_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,-2,,,,,,,,,-6,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,-4,,,,,,,,-5,,,,,,,,
building_tea_plantation,pmg_base_building_tea_plantation,default_building_tea_plantation,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,
building_tea_plantation,pmg_base_building_tea_plantation,automatic_irrigation_building_tea_plantation,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,
building_tea_plantation,pmg_base_building_tea_plantation,advanced_plantation_methods_building_tea_plantation,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,-5,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,75,,,,,,,,,
building_tea_plantation,pmg_base_building_tea_plantation,drone_assisted_agriculture_building_tea_plantation,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,-20,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,90,-8,,,,,,,,
building_tea_plantation,pmg_tea_exploitation,default_labour,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_tea_exploitation,slave_exploitation_tea,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,
building_tea_plantation,pmg_tea_exploitation,worker_exploitation_tea,upgrade,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,
building_tea_plantation,pmg_train_automation_building_tea_plantation,pm_road_carts,labor_saving,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_train_automation_building_tea_plantation,pm_steam_rail_transport,labor_saving,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,
building_tea_plantation,pmg_train_automation_building_tea_plantation,pm_multiway_transport_plantation,labor_saving,construction_cost_low,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,
building_tea_plantation,pmg_data_optimization_primary_sector_no_shopkeepers,pm_manual_data_reporting_primary_sector,labor_saving,construction_cost_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_data_optimization_primary_sector_no_shopkeepers,pm_manual_data_optimization_primary_sector,labor_saving,construction_cost_low,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_data_optimization_primary_sector_no_shopkeepers,pm_digital_data_optimization_primary_sector,labor_saving,construction_cost_low,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_data_optimization_primary_sector_no_shopkeepers,pm_digital_data_on_premises_primary_sector,labor_saving,construction_cost_low,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,-1,,,,,,,,,,,,,,,,
building_tea_plantation,pmg_data_optimization_primary_sector_no_shopkeepers,pm_internet_data_reporting_primary_sector_no_shopkeepers,labor_saving,construction_cost_low,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,-3,,,,,,,,-1,,,,,,,,
building_telecommunications_industry,pmg_base_building_telecommunications,pm_manual_operators_network_building_telecommunications,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,
building_telecommunications_industry,pmg_base_building_telecommunications,pm_national_radio_network_building_telecommunications,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,-20,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,
building_telecommunications_industry,pmg_base_building_telecommunications,pm_satellite_communications_network_building_telecommunications,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,-25,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,120,,,,,,,,
building_telecommunications_industry,pmg_base_building_telecommunications,pm_internet_global_network_building_telecommunications,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,-30,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,140,,,,,,,,
building_telecommunications_industry,pmg_mobile_network_building_telecommunications,pm_no_mobile_network,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_telecommunications_industry,pmg_mobile_network_building_telecommunications,pm_2g_digital_cellular,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,
building_telecommunications_industry,pmg_mobile_network_building_telecommunications,pm_4g_lte_network,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,-2,,,,,,,,30,,,,,,,,
building_telecommunications_industry,pmg_mobile_network_building_telecommunications,pm_5g_advanced_network,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,-4,-2,,,,,,,65,,,,,,,,
building_telecommunications_industry,pmg_data_optimization_heavy_industry_telecommunications,pm_manual_data_reporting_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_telecommunications_industry,pmg_data_optimization_heavy_industry_telecommunications,pm_manual_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_telecommunications_industry,pmg_data_optimization_heavy_industry_telecommunications,pm_digital_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_telecommunications_industry,pmg_data_optimization_heavy_industry_telecommunications,pm_digital_data_on_premises_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,-1,,,,,,,,,,,,,,,,
building_telecommunications_industry,pmg_data_optimization_heavy_industry_telecommunications,pm_internet_data_reporting_heavy_industry_telecommunications,labor_saving,construction_cost_very_high,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,-3,,,,,,,,-2,,,,,,,,
building_telecommunications_industry,pmg_data_optimization_heavy_industry_telecommunications,pm_internet_data_optimization_heavy_industry_telecommunications,labor_saving,construction_cost_very_high,,,-2,,,,,,,,,-6,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,-4,,,,,,,,-5,,,,,,,,
building_textile_mill,pmg_base_building_textile_mill,pm_handsewn_clothes,upgrade,construction_cost_high,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_base_building_textile_mill,pm_dye_workshops,upgrade,construction_cost_high,,,,,,,,,,,,,,,60,,,,,,,,-5,,,,,,,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_base_building_textile_mill,pm_sewing_machines,upgrade,construction_cost_high,,,,,,,,,,,,,,,100,,,,,,,,-10,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_textile_mill,pmg_base_building_textile_mill,pm_electric_sewing_machines,upgrade,construction_cost_high,,,,,,,,,,,,,,,125,,,,,,,,-15,-10,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_textile_mill,pmg_base_building_textile_mill,pm_synthetic_fabric,upgrade,construction_cost_high,,,,,,,,,,,,,,,155,,,,,,,,-20,-10,,,,,,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,-4,,
building_textile_mill,pmg_base_building_textile_mill,pm_stretchwear,upgrade,construction_cost_high,,,,,,,,,,,,,,,185,,,,,,,,-20,-10,,,,,,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,,,,,,,,,-8,,
building_textile_mill,pmg_luxury_building_textile_mill,pm_no_luxury_clothes,balance,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_luxury_building_textile_mill,pm_craftsman_sewing,balance,construction_cost_high,,,,,,,,,,,,,,,-30,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_luxury_building_textile_mill,pm_elastics,balance,construction_cost_high,,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,-10,,-35,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_luxury_building_textile_mill,pm_nylon_accessories,balance,construction_cost_high,,,,,,,,,,,,,,,-75,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,-10,,-35,,,,,,,,,,,,,,,,,,
building_textile_mill,pmg_luxury_building_textile_mill,pm_fast_fashion,balance,construction_cost_high,,,,,,,,,,,,,,,-75,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,-5,,-40,,,,,,,,,,,,,,,,,,
